,Overall rank,Country or region,Score,2018,Area,Item,Year,Unit,Value
2765,77,Portugal,5.41,12004.1,Portugal,Coefficient of variation of habitual caloric consumption distribution (real number),2017,Number,0.21
2766,77,Portugal,5.41,12004.1,Portugal,Coefficient of variation of habitual caloric consumption distribution (real number),2018,Number,0.21
2767,77,Portugal,5.41,12004.1,Portugal,Coefficient of variation of habitual caloric consumption distribution (real number),2019,Number,0.2
2768,77,Portugal,5.41,12004.1,Portugal,Coefficient of variation of habitual caloric consumption distribution (real number),2020,Number,0.21
2769,77,Portugal,5.41,12004.1,Portugal,Incidence of caloric losses at retail distribution level (percent),2016,%,2.26
2770,77,Portugal,5.41,12004.1,Portugal,Incidence of caloric losses at retail distribution level (percent),2017,%,2.26
2771,77,Portugal,5.41,12004.1,Portugal,Incidence of caloric losses at retail distribution level (percent),2018,%,2.26
2772,77,Portugal,5.41,12004.1,Portugal,Incidence of caloric losses at retail distribution level (percent),2019,%,2.26
2773,77,Portugal,5.41,12004.1,Portugal,Incidence of caloric losses at retail distribution level (percent),2020,%,2.26
2774,77,Portugal,5.41,12004.1,Portugal,Average fat supply (g/cap/day) (3-year average),2015-2017,g/capita/day,135
2775,77,Portugal,5.41,12004.1,Portugal,Average fat supply (g/cap/day) (3-year average),2016-2018,g/capita/day,135.3
2776,79,Greece,5.358,12128.0,Greece,Average dietary energy supply adequacy (percent) (3-year average),2015-2017,%,134
2777,79,Greece,5.358,12128.0,Greece,Average dietary energy supply adequacy (percent) (3-year average),2016-2018,%,133
2778,79,Greece,5.358,12128.0,Greece,Average dietary energy supply adequacy (percent) (3-year average),2017-2019,%,134
2779,79,Greece,5.358,12128.0,Greece,Average dietary energy supply adequacy (percent) (3-year average),2018-2020,%,135
2780,79,Greece,5.358,12128.0,Greece,Average value of food production (constant 2004-2006 I$/cap) (3-year average),2015-2017,I$ per person,420
2781,79,Greece,5.358,12128.0,Greece,Average value of food production (constant 2004-2006 I$/cap) (3-year average),2016-2018,I$ per person,218
2782,79,Greece,5.358,12128.0,Greece,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2015-2017,kcal/capita/day,3368
2783,79,Greece,5.358,12128.0,Greece,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2016-2018,kcal/capita/day,3364
2784,79,Greece,5.358,12128.0,Greece,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2017-2019,kcal/capita/day,3386
2785,79,Greece,5.358,12128.0,Greece,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2018-2020,kcal/capita/day,3396
2786,79,Greece,5.358,12128.0,Greece,"Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)",2015-2017,%,31
2787,79,Greece,5.358,12128.0,Greece,"Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)",2016-2018,%,31
2788,79,Greece,5.358,12128.0,Greece,Average protein supply (g/cap/day) (3-year average),2015-2017,g/capita/day,105.3
2789,79,Greece,5.358,12128.0,Greece,Average protein supply (g/cap/day) (3-year average),2016-2018,g/capita/day,106
2790,79,Greece,5.358,12128.0,Greece,Average supply of protein of animal origin (g/cap/day) (3-year average),2015-2017,g/capita/day,57
2791,79,Greece,5.358,12128.0,Greece,Average supply of protein of animal origin (g/cap/day) (3-year average),2016-2018,g/capita/day,58
2792,79,Greece,5.358,12128.0,Greece,Rail lines density (total route in km per 100 square km of land area),2016,per 100 square km of land area,1.7
2793,79,Greece,5.358,12128.0,Greece,Rail lines density (total route in km per 100 square km of land area),2017,per 100 square km of land area,1.7
2794,79,Greece,5.358,12128.0,Greece,Rail lines density (total route in km per 100 square km of land area),2018,per 100 square km of land area,1.7
2795,79,Greece,5.358,12128.0,Greece,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2016,I$,28226.9
2796,79,Greece,5.358,12128.0,Greece,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2017,I$,28645
2797,79,Greece,5.358,12128.0,Greece,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2018,I$,29150.7
2798,79,Greece,5.358,12128.0,Greece,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2019,I$,29723.2
2799,79,Greece,5.358,12128.0,Greece,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2020,I$,27287.1
2800,79,Greece,5.358,12128.0,Greece,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,<2.5
2801,79,Greece,5.358,12128.0,Greece,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,<2.5
2802,79,Greece,5.358,12128.0,Greece,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,<2.5
2803,79,Greece,5.358,12128.0,Greece,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,<2.5
2804,79,Greece,5.358,12128.0,Greece,Number of people undernourished (million) (3-year average),2015-2017,millions,
2805,79,Greece,5.358,12128.0,Greece,Number of people undernourished (million) (3-year average),2016-2018,millions,
2806,79,Greece,5.358,12128.0,Greece,Number of people undernourished (million) (3-year average),2017-2019,millions,
2807,79,Greece,5.358,12128.0,Greece,Number of people undernourished (million) (3-year average),2018-2020,millions,
2808,79,Greece,5.358,12128.0,Greece,Prevalence of severe food insecurity in the total population (percent) (3-year average),2015-2017,%,3.2
2809,79,Greece,5.358,12128.0,Greece,Prevalence of severe food insecurity in the total population (percent) (3-year average),2016-2018,%,3.2
2810,79,Greece,5.358,12128.0,Greece,Prevalence of severe food insecurity in the total population (percent) (3-year average),2017-2019,%,2.3
2811,79,Greece,5.358,12128.0,Greece,Prevalence of severe food insecurity in the total population (percent) (3-year average),2018-2020,%,1.7
2812,79,Greece,5.358,12128.0,Greece,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2015-2017,%,16.4
2813,79,Greece,5.358,12128.0,Greece,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2016-2018,%,16.6
2814,79,Greece,5.358,12128.0,Greece,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2017-2019,%,13.3
2815,79,Greece,5.358,12128.0,Greece,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2018-2020,%,8.6
2816,79,Greece,5.358,12128.0,Greece,Number of severely food insecure people (million) (3-year average),2015-2017,millions,0.3
2817,79,Greece,5.358,12128.0,Greece,Number of severely food insecure people (million) (3-year average),2016-2018,millions,0.3
2818,79,Greece,5.358,12128.0,Greece,Number of severely food insecure people (million) (3-year average),2017-2019,millions,0.2
2819,79,Greece,5.358,12128.0,Greece,Number of severely food insecure people (million) (3-year average),2018-2020,millions,0.2
2820,79,Greece,5.358,12128.0,Greece,Number of moderately or severely food insecure people (million) (3-year average),2015-2017,millions,1.7
2821,79,Greece,5.358,12128.0,Greece,Number of moderately or severely food insecure people (million) (3-year average),2016-2018,millions,1.8
2822,79,Greece,5.358,12128.0,Greece,Number of moderately or severely food insecure people (million) (3-year average),2017-2019,millions,1.4
2823,79,Greece,5.358,12128.0,Greece,Number of moderately or severely food insecure people (million) (3-year average),2018-2020,millions,0.9
2824,79,Greece,5.358,12128.0,Greece,Cereal import dependency ratio (percent) (3-year average),2015-2017,%,25.3
2825,79,Greece,5.358,12128.0,Greece,Cereal import dependency ratio (percent) (3-year average),2016-2018,%,29.1
2826,79,Greece,5.358,12128.0,Greece,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,71.2
2827,79,Greece,5.358,12128.0,Greece,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,71.6
2828,79,Greece,5.358,12128.0,Greece,Value of food imports in total merchandise exports (percent) (3-year average),2015-2017,%,19
2829,79,Greece,5.358,12128.0,Greece,Value of food imports in total merchandise exports (percent) (3-year average),2016-2018,%,18
2830,79,Greece,5.358,12128.0,Greece,Value of food imports in total merchandise exports (percent) (3-year average),2017-2019,%,17
2831,79,Greece,5.358,12128.0,Greece,Political stability and absence of violence/terrorism (index),2016,index,-0.12
2832,79,Greece,5.358,12128.0,Greece,Political stability and absence of violence/terrorism (index),2017,index,-0.07
2833,79,Greece,5.358,12128.0,Greece,Political stability and absence of violence/terrorism (index),2018,index,0.17
2834,79,Greece,5.358,12128.0,Greece,Political stability and absence of violence/terrorism (index),2019,index,0.29
2835,79,Greece,5.358,12128.0,Greece,Per capita food production variability (constant 2004-2006 thousand int$ per capita),2016,1000 I$,32.9
2836,79,Greece,5.358,12128.0,Greece,Per capita food production variability (constant 2004-2006 thousand int$ per capita),2017,1000 I$,33.4
2837,79,Greece,5.358,12128.0,Greece,Per capita food supply variability (kcal/cap/day),2016,kcal/capita/day,37
2838,79,Greece,5.358,12128.0,Greece,Per capita food supply variability (kcal/cap/day),2017,kcal/capita/day,54
2839,79,Greece,5.358,12128.0,Greece,Per capita food supply variability (kcal/cap/day),2018,kcal/capita/day,49
2840,79,Greece,5.358,12128.0,Greece,Per capita food supply variability (kcal/cap/day),2019,kcal/capita/day,33
2841,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed drinking water services (Percent),2016,%,99
2842,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed drinking water services (Percent),2017,%,99
2843,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed drinking water services (Percent),2018,%,99
2844,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed drinking water services (Percent),2019,%,99
2845,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed drinking water services (Percent),2020,%,99
2846,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic drinking water services (percent),2016,%,99
2847,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic drinking water services (percent),2017,%,99
2848,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic drinking water services (percent),2018,%,99
2849,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic drinking water services (percent),2019,%,99
2850,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic drinking water services (percent),2020,%,99
2851,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed sanitation services (Percent),2016,%,88.6
2852,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed sanitation services (Percent),2017,%,89.4
2853,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed sanitation services (Percent),2018,%,90.2
2854,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed sanitation services (Percent),2019,%,90.9
2855,79,Greece,5.358,12128.0,Greece,Percentage of population using safely managed sanitation services (Percent),2020,%,91.7
2856,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic sanitation services (percent),2016,%,99
2857,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic sanitation services (percent),2017,%,99
2858,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic sanitation services (percent),2018,%,99
2859,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic sanitation services (percent),2019,%,99
2860,79,Greece,5.358,12128.0,Greece,Percentage of population using at least basic sanitation services (percent),2020,%,99
2861,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,2.1
2862,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,2.2
2863,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,2.2
2864,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,2.2
2865,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,2.2
2866,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2016,%,14.3
2867,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2017,%,14.2
2868,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2018,%,14.1
2869,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2019,%,14.1
2870,79,Greece,5.358,12128.0,Greece,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2020,%,13.9
2871,79,Greece,5.358,12128.0,Greece,Prevalence of obesity in the adult population (18 years and older),2016,%,24.9
2872,79,Greece,5.358,12128.0,Greece,Prevalence of anemia among women of reproductive age (15-49 years),2016,%,14
2873,79,Greece,5.358,12128.0,Greece,Prevalence of anemia among women of reproductive age (15-49 years),2017,%,14.3
2874,79,Greece,5.358,12128.0,Greece,Prevalence of anemia among women of reproductive age (15-49 years),2018,%,14.7
2875,79,Greece,5.358,12128.0,Greece,Prevalence of anemia among women of reproductive age (15-49 years),2019,%,15.1
2876,79,Greece,5.358,12128.0,Greece,Minimum dietary energy requirement  (kcal/cap/day),2016,kcal/capita/day,1935
2877,79,Greece,5.358,12128.0,Greece,Minimum dietary energy requirement  (kcal/cap/day),2017,kcal/capita/day,1936
2878,79,Greece,5.358,12128.0,Greece,Minimum dietary energy requirement  (kcal/cap/day),2018,kcal/capita/day,1936
